USERS_ID,SUBMITTED_TIMESTAMP,PK_ID,NAME_FIELD,PATH,
67408,10-SEP-20 01.04.16.901000000 AM,1118765,peer presure.docx,http://52.252.6.133/suite/repository/workspace/Users/67408/Assessment Attempt Attachments/21758559/459612/peer presure.docx,Success
171615,10-SEP-20 01.01.03.294000000 AM,1118764,AutobiographicalNarrative_Template.docx,http://52.252.6.133/suite/repository/workspace/Users/171615/Assessment Attempt Attachments/21733631/354813/AutobiographicalNarrative_Template.docx,Success
171734,10-SEP-20 01.00.45.690000000 AM,1118762,AutobiographicalNarrative_Template (1).docx,http://52.252.6.133/suite/repository/workspace/Users/130867/Assessment Attempt Attachments/21757205/354813/AutobiographicalNarrative_Template (1).docx,Success
159052,10-SEP-20 01.00.06.986000000 AM,1118761,RUB.EDHS.2019.ELA.X.118.pdf,http://52.252.6.133/suite/repository/workspace/Users/159052/Assessment Attempt Attachments/21758527/459612/RUB.EDHS.2019.ELA.X.118.pdf,Success
177037,10-SEP-20 12.55.28.872000000 AM,1118760,Mural-Design_Action_Project_Worksheet.pdf,http://52.252.6.133/suite/repository/workspace/Users/177037/Assessment Attempt Attachments/21754060/427409/Mural-Design_Action_Project_Worksheet.pdf,Success
170561,10-SEP-20 12.49.23.791000000 AM,1118756,AutobiographicalNarrative_Template.docx,http://52.252.6.133/suite/repository/workspace/Users/170561/Assessment Attempt Attachments/21733607/354687/AutobiographicalNarrative_Template.docx,Success
177219,10-SEP-20 12.48.36.366000000 AM,1118754,RUB.EDHS.2019.ELA.X.118.pdf,http://52.252.6.133/suite/repository/workspace/Users/177219/Assessment Attempt Attachments/21758567/459642/RUB.EDHS.2019.ELA.X.118.pdf,Success
148817,10-SEP-20 12.45.22.632000000 AM,1118753,IMG_2026.HEIC,http://52.252.6.133/suite/repository/workspace/Users/148817/Assessment Attempt Attachments/21758293/178524/IMG_2026.HEIC,Success
170383,10-SEP-20 12.39.22.425000000 AM,1118751,Career Aptitude Test Reflection.pdf,http://52.252.6.133/suite/repository/workspace/Users/170383/Assessment Attempt Attachments/21713970/445438/Career Aptitude Test Reflection.pdf,Success
170383,10-SEP-20 12.39.22.425000000 AM,1116456,Career Aptitude Test.JPG,http://52.252.6.133/suite/repository/workspace/Users/170383/Assessment Attempt Attachments/21713970/445437/Career Aptitude Test.JPG,Success
178480,10-SEP-20 12.35.58.371000000 AM,1118750,Screenshot 2020-09-09 at 8.35.20 PM.png,http://52.252.6.133/suite/repository/workspace/Users/178480/Assessment Attempt Attachments/21758404/457115/Screenshot 2020-09-09 at 8.35.20 PM.png,Success
148846,10-SEP-20 12.34.08.706000000 AM,1118749,W.docx,http://52.252.6.133/suite/repository/workspace/Users/148846/Assessment Attempt Attachments/21757968/354817/W.docx,Success
177939,10-SEP-20 12.33.51.997000000 AM,1118748,Untitled document.pdf,http://52.252.6.133/suite/repository/workspace/Users/177939/Assessment Attempt Attachments/21758217/457115/Untitled document.pdf,Success
176593,10-SEP-20 12.32.55.779000000 AM,1118483,copy.docx,http://52.252.6.133/suite/repository/workspace/Users/176593/Assessment Attempt Attachments/21754806/432781/copy.docx,Success
177871,10-SEP-20 12.26.54.911000000 AM,1118747,RUB.EDHS.2019.ELA.X.118.pdf,http://52.252.6.133/suite/repository/workspace/Users/177871/Assessment Attempt Attachments/21758183/459612/RUB.EDHS.2019.ELA.X.118.pdf,Success
172176,10-SEP-20 12.26.53.228000000 AM,1118743,Untitled.png,http://52.252.6.133/suite/repository/workspace/Users/172176/Assessment Attempt Attachments/21730442/403867/Untitled.png,Success
177219,10-SEP-20 12.23.29.195000000 AM,1118738,BIO1-Scientific-Method_Taxonomy-Worksheet.pdf,http://52.252.6.133/suite/repository/workspace/Users/177219/Assessment Attempt Attachments/21757977/390154/BIO1-Scientific-Method_Taxonomy-Worksheet.pdf,Success
177219,10-SEP-20 12.23.29.195000000 AM,1118746,BIO1-Scientific-Method_HierarchyOfChoice-Worksheet.pdf,http://52.252.6.133/suite/repository/workspace/Users/177219/Assessment Attempt Attachments/21757977/390155/BIO1-Scientific-Method_HierarchyOfChoice-Worksheet.pdf,Success
177219,10-SEP-20 12.23.29.195000000 AM,1118740,BIO1-Scientific-Method_Taxonomic Hierarchy-Worksheet.pdf,http://52.252.6.133/suite/repository/workspace/Users/177219/Assessment Attempt Attachments/21757977/390289/BIO1-Scientific-Method_Taxonomic Hierarchy-Worksheet.pdf,Success
112702,10-SEP-20 12.22.41.087000000 AM,1118745,The challenge I recently remember is getting my permit to drive.docx,http://52.252.6.133/suite/repository/workspace/Users/112702/Assessment Attempt Attachments/21758117/459646/The challenge I recently remember is getting my permit to drive.docx,Success
79207,10-SEP-20 12.18.07.244000000 AM,1118741,One moment of courage (1).pdf,http://52.252.6.133/suite/repository/workspace/Users/79207/Assessment Attempt Attachments/21697894/459644/One moment of courage (1).pdf,Success
170735,10-SEP-20 12.17.29.437000000 AM,1118669,(2) BIO1-Scientific-Method_Video-Worksheet (2) (1).pdf,http://52.252.6.133/suite/repository/workspace/Users/170735/Assessment Attempt Attachments/21640510/390152/(2) BIO1-Scientific-Method_Video-Worksheet (2) (1).pdf,Success
170735,10-SEP-20 12.17.29.437000000 AM,1118742,Bio piece (1)22.pdf,http://52.252.6.133/suite/repository/workspace/Users/170735/Assessment Attempt Attachments/21640510/390153/Bio piece (1)22.pdf,Success
170735,10-SEP-20 12.17.29.437000000 AM,1118668,BIO1-Scientific-Method_Video-Worksheet (2) (1).pdf,http://52.252.6.133/suite/repository/workspace/Users/170735/Assessment Attempt Attachments/21640510/390152/BIO1-Scientific-Method_Video-Worksheet (2) (1).pdf,Success
130695,10-SEP-20 12.16.00.645000000 AM,1118736,The Minister’s Black Veil.docx,http://52.252.6.133/suite/repository/workspace/Users/130695/Assessment Attempt Attachments/21757985/291287/The Minister’s Black Veil.docx,Failed
112702,10-SEP-20 12.14.20.906000000 AM,1118739,My dream that I can remember was about bow hunting.docx,http://52.252.6.133/suite/repository/workspace/Users/112702/Assessment Attempt Attachments/21746078/459642/My dream that I can remember was about bow hunting.docx,Success
92139,10-SEP-20 12.12.45.109000000 AM,1118673,PHYSICAL FITNESS CHALLENGE.pdf,http://52.252.6.133/suite/repository/workspace/Users/92139/Assessment Attempt Attachments/21709463/316945/PHYSICAL FITNESS CHALLENGE.pdf,Success
171403,10-SEP-20 12.11.25.896000000 AM,1118730,Reading Guide The Yellow Wallpaper-converted.docx,http://52.252.6.133/suite/repository/workspace/Users/171403/Assessment Attempt Attachments/21758015/459192/Reading Guide The Yellow Wallpaper-converted.docx,Success
171403,10-SEP-20 12.11.25.896000000 AM,1118734,Reading Guide 1 English.docx,http://52.252.6.133/suite/repository/workspace/Users/171403/Assessment Attempt Attachments/21758015/459056/Reading Guide 1 English.docx,Success
171403,10-SEP-20 12.11.25.896000000 AM,1118735,Short Story Unit English.docx,http://52.252.6.133/suite/repository/workspace/Users/171403/Assessment Attempt Attachments/21758015/459246/Short Story Unit English.docx,Success
174737,10-SEP-20 12.11.24.153000000 AM,1118719,BIO1-Scientific-Method_Unify-Worksheet.pdf,http://52.252.6.133/suite/repository/workspace/Users/174737/Assessment Attempt Attachments/21757797/390153/BIO1-Scientific-Method_Unify-Worksheet.pdf,500
174737,10-SEP-20 12.11.24.153000000 AM,1118715,BIO1-Scientific-Method_Video-Worksheet.pdf,http://52.252.6.133/suite/repository/workspace/Users/174737/Assessment Attempt Attachments/21757797/390152/BIO1-Scientific-Method_Video-Worksheet.pdf,500
171886,10-SEP-20 12.11.01.729000000 AM,1118733,Drawing.png,http://52.252.6.133/suite/repository/workspace/Users/171886/Assessment Attempt Attachments/21705577/427410/Drawing.png,Success
149643,10-SEP-20 12.09.50.651000000 AM,1118228,World history question #7 .pdf,http://52.252.6.133/suite/repository/workspace/Users/149643/Assessment Attempt Attachments/21750310/35897/World history question #7 .pdf,500
149643,10-SEP-20 12.09.50.651000000 AM,1118265,World History Question #11 .pdf,http://52.252.6.133/suite/repository/workspace/Users/149643/Assessment Attempt Attachments/21750310/253988/World History Question #11 .pdf,500
149643,10-SEP-20 12.09.50.651000000 AM,1118690,World History Question #15 .pdf,http://52.252.6.133/suite/repository/workspace/Users/149643/Assessment Attempt Attachments/21750310/241618/World History Question #15 .pdf,500
149643,10-SEP-20 12.09.50.651000000 AM,1118726,World History Question #19 .pdf,http://52.252.6.133/suite/repository/workspace/Users/149643/Assessment Attempt Attachments/21750310/241624/World History Question #19 .pdf,500
170654,10-SEP-20 12.03.24.306000000 AM,1118611,quiz 1.docx,http://52.252.6.133/suite/repository/workspace/Users/170654/Assessment Attempt Attachments/21756261/12324/quiz 1.docx,Success
170654,10-SEP-20 12.03.24.306000000 AM,1118630,APRROXIMIT VAULE.docx,http://52.252.6.133/suite/repository/workspace/Users/170654/Assessment Attempt Attachments/21756261/25229/APRROXIMIT VAULE.docx,Success
170654,10-SEP-20 12.03.24.306000000 AM,1118648,WORK FOR QUESTION 17.docx,http://52.252.6.133/suite/repository/workspace/Users/170654/Assessment Attempt Attachments/21756261/12333/WORK FOR QUESTION 17.docx,Success
131040,09-SEP-20 11.59.01.693000000 PM,1118716,BIO1-Scientific-Method_Unify-Worksheet.pdf,http://52.252.6.133/suite/repository/workspace/Users/131040/Assessment Attempt Attachments/21750906/390153/BIO1-Scientific-Method_Unify-Worksheet.pdf,Success
131040,09-SEP-20 11.59.01.693000000 PM,1118711,BIO1-Scientific-Method_Video-Worksheet.pdf,http://52.252.6.133/suite/repository/workspace/Users/131040/Assessment Attempt Attachments/21750906/390152/BIO1-Scientific-Method_Video-Worksheet.pdf,Success
72353,09-SEP-20 11.55.00.655000000 PM,1118710,RUB.EDHS.2019.ELA.X.118.pdf,http://52.252.6.133/suite/repository/workspace/Users/72353/Assessment Attempt Attachments/21757810/459642/RUB.EDHS.2019.ELA.X.118.pdf,Success
176867,09-SEP-20 11.54.11.276000000 PM,1118709,Document.docx,http://52.252.6.133/suite/repository/workspace/Users/176867/Assessment Attempt Attachments/21724521/354820/Document.docx,Success
174873,09-SEP-20 11.53.01.984000000 PM,1118707,Chloe_Fuller_Project.pptx,http://52.252.6.133/suite/repository/workspace/Users/174873/Assessment Attempt Attachments/21756105/440490/Chloe_Fuller_Project.pptx,Success
174873,09-SEP-20 11.53.01.984000000 PM,1118706,Chloe_Fuller_Project.pdf,http://52.252.6.133/suite/repository/workspace/Users/174873/Assessment Attempt Attachments/21756105/440490/Chloe_Fuller_Project.pdf,Success
174873,09-SEP-20 11.53.01.984000000 PM,1118708,Chloe_Fuller_Project_.pdf,http://52.252.6.133/suite/repository/workspace/Users/174873/Assessment Attempt Attachments/21756105/440490/Chloe_Fuller_Project_.pdf,Success
169886,09-SEP-20 11.51.08.687000000 PM,1118691,Campbells_Archetypes_Worksheet_Step2 (1).pdf,http://52.252.6.133/suite/repository/workspace/Users/169886/Assessment Attempt Attachments/21757619/408698/Campbells_Archetypes_Worksheet_Step2 (1).pdf,Success
177219,09-SEP-20 11.49.50.695000000 PM,1118700,BIO1-Scientific-Method_Video-Worksheet.pdf,http://52.252.6.133/suite/repository/workspace/Users/177219/Assessment Attempt Attachments/21727177/390152/BIO1-Scientific-Method_Video-Worksheet.pdf,Success
177219,09-SEP-20 11.49.50.695000000 PM,1118702,BIO1-Scientific-Method_Unify-Worksheet.pdf,http://52.252.6.133/suite/repository/workspace/Users/177219/Assessment Attempt Attachments/21727177/390153/BIO1-Scientific-Method_Unify-Worksheet.pdf,Success
107605,09-SEP-20 11.49.22.416000000 PM,1118701,Untitled document.docx,http://52.252.6.133/suite/repository/workspace/Users/107605/Assessment Attempt Attachments/21757788/330199/Untitled document.docx,Success
176047,09-SEP-20 11.48.23.901000000 PM,1118698,English essay.docx,http://52.252.6.133/suite/repository/workspace/Users/176047/Assessment Attempt Attachments/21708585/459644/English essay.docx,Success
177636,09-SEP-20 11.47.46.083000000 PM,1118694,BIO1-Scientific-Method_Taxonomy-Worksheet3.pdf,http://52.252.6.133/suite/repository/workspace/Users/177636/Assessment Attempt Attachments/21757713/390154/BIO1-Scientific-Method_Taxonomy-Worksheet3.pdf,Success
177636,09-SEP-20 11.47.46.083000000 PM,1118697,BIO1-Scientific-Method_HierarchyOfChoice-Worksheet5.pdf,http://52.252.6.133/suite/repository/workspace/Users/177636/Assessment Attempt Attachments/21757713/390155/BIO1-Scientific-Method_HierarchyOfChoice-Worksheet5.pdf,Success
177636,09-SEP-20 11.47.46.083000000 PM,1118695,BIO1-Scientific-Method_Taxonomic Hierarchy-Worksheet4.pdf,http://52.252.6.133/suite/repository/workspace/Users/177636/Assessment Attempt Attachments/21757713/390289/BIO1-Scientific-Method_Taxonomic Hierarchy-Worksheet4.pdf,Success
107605,09-SEP-20 11.47.17.368000000 PM,1118696,Untitled document.docx,http://52.252.6.133/suite/repository/workspace/Users/107605/Assessment Attempt Attachments/21710485/316945/Untitled document.docx,Success
171565,09-SEP-20 11.42.41.877000000 PM,1118692,Screenshot 2020-09-06 at 2.31.58 PM.png,http://52.252.6.133/suite/repository/workspace/Users/171565/Assessment Attempt Attachments/21757612/427453/Screenshot 2020-09-06 at 2.31.58 PM.png,Success
172532,09-SEP-20 11.40.08.091000000 PM,1118686,Noah H lesson plan recording sheet_08-23-2020-130941.pdf,http://52.252.6.133/suite/repository/workspace/Users/172532/Assessment Attempt Attachments/21756492/467899/Noah H lesson plan recording sheet_08-23-2020-130941.pdf,Success
172532,09-SEP-20 11.40.08.091000000 PM,1118682,sience lesson 10 .pdf,http://52.252.6.133/suite/repository/workspace/Users/172532/Assessment Attempt Attachments/21756492/467899/sience lesson 10 .pdf,Success
172532,09-SEP-20 11.40.08.091000000 PM,1118689,WS.EDMS.2020.SC.X.41.pdf,http://52.252.6.133/suite/repository/workspace/Users/172532/Assessment Attempt Attachments/21756492/467899/WS.EDMS.2020.SC.X.41.pdf,Success
96011,09-SEP-20 11.39.18.666000000 PM,1118688,RUB.EDHS.2019.ELA.X.112.pdf,http://52.252.6.133/suite/repository/workspace/Users/96011/Assessment Attempt Attachments/21757383/459601/RUB.EDHS.2019.ELA.X.112.pdf,Success
124691,09-SEP-20 11.39.02.431000000 PM,1118687,cat 2.pdf,http://52.252.6.133/suite/repository/workspace/Users/124691/Assessment Attempt Attachments/21757598/390155/cat 2.pdf,Success
124691,09-SEP-20 11.39.02.431000000 PM,1118680,BIO1-Scientific-Method_Taxonomy-Worksheet.pdf,http://52.252.6.133/suite/repository/workspace/Users/124691/Assessment Attempt Attachments/21757598/390154/BIO1-Scientific-Method_Taxonomy-Worksheet.pdf,Success
124691,09-SEP-20 11.39.02.431000000 PM,1118681,cat.pdf,http://52.252.6.133/suite/repository/workspace/Users/124691/Assessment Attempt Attachments/21757598/390289/cat.pdf,Success
126014,09-SEP-20 11.37.39.867000000 PM,1118664,Document 12.pdf,http://52.252.6.133/suite/repository/workspace/Users/126014/Assessment Attempt Attachments/21755389/155957/Document 12.pdf,Success
126014,09-SEP-20 11.37.39.867000000 PM,1118644,Document 11.pdf,http://52.252.6.133/suite/repository/workspace/Users/126014/Assessment Attempt Attachments/21755389/140981/Document 11.pdf,Success
126014,09-SEP-20 11.37.39.867000000 PM,1118670,Document 13.pdf,http://52.252.6.133/suite/repository/workspace/Users/126014/Assessment Attempt Attachments/21755389/141019/Document 13.pdf,Success
126014,09-SEP-20 11.37.39.867000000 PM,1118634,Document 9.pdf,http://52.252.6.133/suite/repository/workspace/Users/126014/Assessment Attempt Attachments/21755389/456882/Document 9.pdf,Success
171894,09-SEP-20 11.37.32.172000000 PM,1118683,English (1).pdf,http://52.252.6.133/suite/repository/workspace/Users/171894/Assessment Attempt Attachments/21757525/408699/English (1).pdf,Success
171894,09-SEP-20 11.37.32.172000000 PM,1118679,English.pdf,http://52.252.6.133/suite/repository/workspace/Users/171894/Assessment Attempt Attachments/21757525/408699/English.pdf,Success
171894,09-SEP-20 11.37.32.172000000 PM,1118684,Hero Journey written.pdf,http://52.252.6.133/suite/repository/workspace/Users/171894/Assessment Attempt Attachments/21757525/408699/Hero Journey written.pdf,Success
171565,09-SEP-20 11.35.28.949000000 PM,1118678,Screenshot 2020-09-06 at 2.31.58 PM.png,http://52.252.6.133/suite/repository/workspace/Users/171565/Assessment Attempt Attachments/21757586/427451/Screenshot 2020-09-06 at 2.31.58 PM.png,Success
171565,09-SEP-20 11.32.48.781000000 PM,1118675,Screenshot 2020-09-06 at 2.31.58 PM.png,http://52.252.6.133/suite/repository/workspace/Users/171565/Assessment Attempt Attachments/21704530/427449/Screenshot 2020-09-06 at 2.31.58 PM.png,Success
171001,09-SEP-20 11.30.52.454000000 PM,1118671,Physical Fitness Challenge Part 2.docx,http://52.252.6.133/suite/repository/workspace/Users/171001/Assessment Attempt Attachments/21742309/316945/Physical Fitness Challenge Part 2.docx,Success
98860,09-SEP-20 11.29.56.533000000 PM,1118672,nice.docx,http://52.252.6.133/suite/repository/workspace/Users/98860/Assessment Attempt Attachments/21644345/459642/nice.docx,Success
171335,09-SEP-20 11.29.45.424000000 PM,1118601,Photo on 9-9-20 at 6.10 PM.jpg,http://52.252.6.133/suite/repository/workspace/Users/171335/Assessment Attempt Attachments/21753677/250164/Photo on 9-9-20 at 6.10 PM.jpg,Success
172252,09-SEP-20 11.26.26.442000000 PM,1118667,Lesson21-25Quiz_rhombus_IrisThomas.jpg,http://52.252.6.133/suite/repository/workspace/Users/172252/Assessment Attempt Attachments/21734695/403866/Lesson21-25Quiz_rhombus_IrisThomas.jpg,Success
174685,09-SEP-20 11.23.14.924000000 PM,1118666,Screen Shot 2020-09-09 at 7.22.13 PM.png,http://52.252.6.133/suite/repository/workspace/Users/174685/Assessment Attempt Attachments/21757063/459642/Screen Shot 2020-09-09 at 7.22.13 PM.png,Success
170489,09-SEP-20 11.22.27.595000000 PM,1118643,Health Question 1 written response Unit 1 quiz 1 Jenniffer Garcia.docx,http://52.252.6.133/suite/repository/workspace/Users/170489/Assessment Attempt Attachments/21756729/241416/Health Question 1 written response Unit 1 quiz 1 Jenniffer Garcia.docx,Success
142105,09-SEP-20 11.21.57.891000000 PM,1118665,coil lake grade final.pdf,http://52.252.6.133/suite/repository/workspace/Users/142105/Assessment Attempt Attachments/21757178/459642/coil lake grade final.pdf,Success
171410,09-SEP-20 11.21.27.469000000 PM,1118663,DescriptiveEssay_Template.docx,http://52.252.6.133/suite/repository/workspace/Users/171410/Assessment Attempt Attachments/21674014/354829/DescriptiveEssay_Template.docx,Success
150075,09-SEP-20 11.16.16.055000000 PM,1118510,histogram.JPG,http://52.252.6.133/suite/repository/workspace/Users/150075/Assessment Attempt Attachments/21751629/138692/histogram.JPG,Success
